site,year,latitude,longitude,n.obs,ndvi.gs.avg,ndvi.gs.med,ndvi.gs.q90,ndvi.max,ndvi.max.lwr,ndvi.max.upr,ndvi.max.doy,vegstack
pt1,1999,67.605858,-156.873687,4,0.159441131169778,0.160130437855468,0.176669117831578,0.176669117831578,0.143557988397452,0.177169251072253,242,sparsegraminoidsparsedryaslichenbarren
pt1,2000,67.605858,-156.873687,5,0.184017658586827,0.195294117647059,0.204483413179065,0.229850489350345,0.163310655655924,0.233731761839969,214,sparsegraminoidsparsedryaslichenbarren
pt1,2001,67.605858,-156.873687,2,0.159655829832547,0.159655829832547,0.180662887840577,0.195861896187373,0.180380800727865,0.211342991646881,213,sparsegraminoidsparsedryaslichenbarren
pt1,2002,67.605858,-156.873687,6,0.211712413821293,0.215809706590767,0.237578016157486,0.237578016157486,0.209900377425557,0.246221796620758,210,sparsegraminoidsparsedryaslichenbarren
pt1,2003,67.605858,-156.873687,2,0.213723541396777,0.213723541396777,0.217352411560382,0.220763531270765,0.209197125762905,0.232329936778624,211,sparsegraminoidsparsedryaslichenbarren
pt1,2004,67.605858,-156.873687,6,0.178414161124628,0.170885949687793,0.200420571506954,0.216064242880438,0.194332547562585,0.226777574956331,213,sparsegraminoidsparsedryaslichenbarren
pt1,2005,67.605858,-156.873687,9,0.212589882661452,0.213634885089232,0.221697811696717,0.223151457201123,0.210725237017977,0.239872959386387,211,sparsegraminoidsparsedryaslichenbarren
pt1,2006,67.605858,-156.873687,7,0.19182175030024,0.190974533252315,0.227220716988107,0.227220716988107,0.193517716958403,0.237725016628696,211,sparsegraminoidsparsedryaslichenbarren
pt1,2007,67.605858,-156.873687,10,0.201445642592777,0.196874451248867,0.220061313082129,0.220061313082129,0.198079714270187,0.248299542983384,212,sparsegraminoidsparsedryaslichenbarren
pt1,2008,67.605858,-156.873687,12,0.211433605747194,0.213515583096853,0.225914469241747,0.225914469241747,0.208720379171269,0.228472190434299,210,sparsegraminoidsparsedryaslichenbarren
pt1,2009,67.605858,-156.873687,7,0.197621850017856,0.214046727173651,0.221943749697109,0.221943749697109,0.174155652567771,0.235112045248953,186,sparsegraminoidsparsedryaslichenbarren
pt1,2010,67.605858,-156.873687,6,0.208382454977791,0.21036329797319,0.227028155964399,0.228566207481126,0.21199856846899,0.229188397139872,185,sparsegraminoidsparsedryaslichenbarren
pt1,2011,67.605858,-156.873687,2,0.228100005943556,0.228100005943556,0.230900866313373,0.230900866313373,0.227148505309598,0.234150656234142,184,sparsegraminoidsparsedryaslichenbarren
pt1,2012,67.605858,-156.873687,2,0.200009457425115,0.200009457425115,0.20069091024848,0.226346256430282,0.204449538510509,0.248242974350056,205,sparsegraminoidsparsedryaslichenbarren
pt1,2013,67.605858,-156.873687,14,0.19842768418978,0.195725635126822,0.225243785947949,0.225243785947949,0.192670700993901,0.237362996664791,200,sparsegraminoidsparsedryaslichenbarren
pt1,2014,67.605858,-156.873687,11,0.195981507409206,0.205409824722239,0.21312562147829,0.233742798506844,0.174843243875763,0.239680560813182,201,sparsegraminoidsparsedryaslichenbarren
pt1,2015,67.605858,-156.873687,6,0.20104093923506,0.188874088052684,0.228022426082006,0.231157371027893,0.194038052592493,0.2342859600379,200,sparsegraminoidsparsedryaslichenbarren
pt1,2016,67.605858,-156.873687,13,0.210489952896531,0.220706757594544,0.230788267312829,0.230788267312829,0.20147298513544,0.24533443632433,202,sparsegraminoidsparsedryaslichenbarren
pt1,2017,67.605858,-156.873687,4,0.200594919209464,0.206396494588852,0.210195058452071,0.227461270568397,0.210254272490508,0.228878353508764,201,sparsegraminoidsparsedryaslichenbarren
pt1,2018,67.605858,-156.873687,2,0.237300674327595,0.237300674327595,0.237398025575433,0.2410535484935,0.240931859433703,0.241175237553297,213,sparsegraminoidsparsedryaslichenbarren
pt1,2019,67.605858,-156.873687,7,0.203841475813248,0.204733727810651,0.225698686395342,0.236230927123026,0.215480327662746,0.257491556103219,213,sparsegraminoidsparsedryaslichenbarren
pt1,2020,67.605858,-156.873687,7,0.211483374133185,0.209764918625678,0.22161514685645,0.235287843324812,0.21406323092428,0.244525016124291,213,sparsegraminoidsparsedryaslichenbarren
pt10,1999,67.603095,-156.871357,4,0.212775021982638,0.209330896913364,0.271036650679631,0.271036650679631,0.212396402838862,0.275590551181102,242,sparsegraminoidsparsedryaslichenbarren
pt10,2000,67.603095,-156.871357,3,0.233944395186469,0.233802816901408,0.237968542693174,0.287029693563084,0.234683120963447,0.287846296634496,220,sparsegraminoidsparsedryaslichenbarren
pt10,2002,67.603095,-156.871357,6,0.279009830292303,0.284914250284049,0.317826295915325,0.317826295915325,0.285138751663561,0.356091526894264,210,sparsegraminoidsparsedryaslichenbarren
pt10,2003,67.603095,-156.871357,3,0.330868575351329,0.330292664386165,0.351518233160749,0.351518233160749,0.307077574206122,0.36015225355153,208,sparsegraminoidsparsedryaslichenbarren
pt10,2004,67.603095,-156.871357,4,0.260196346248944,0.239030879638731,0.314410941387527,0.314410941387527,0.24606629221044,0.346455325595648,206,sparsegraminoidsparsedryaslichenbarren
pt10,2005,67.603095,-156.871357,12,0.306846807371692,0.321414362705976,0.348730276167654,0.348730276167654,0.281426929808319,0.377362530459038,208,sparsegraminoidsparsedryaslichenbarren
pt10,2006,67.603095,-156.871357,4,0.292272537765243,0.29219905536759,0.307377321175659,0.332012630325421,0.28672384258442,0.361934970693648,208,sparsegraminoidsparsedryaslichenbarren
pt10,2007,67.603095,-156.871357,7,0.286014297119922,0.288482877708073,0.322745643258746,0.341145665420181,0.314220416400603,0.348095039030622,202,sparsegraminoidsparsedryaslichenbarren
pt10,2008,67.603095,-156.871357,11,0.322740992215109,0.318860244233379,0.366055715236221,0.366055715236221,0.323713305217805,0.409952110975863,199,sparsegraminoidsparsedryaslichenbarren
pt10,2009,67.603095,-156.871357,5,0.287297296049154,0.263843648208469,0.343900074219553,0.343900074219553,0.302345786185684,0.401954351898196,201,sparsegraminoidsparsedryaslichenbarren
pt10,2010,67.603095,-156.871357,5,0.335246434616045,0.351790612308759,0.363800797322682,0.377124282372073,0.340076925190958,0.430903863652912,200,sparsegraminoidsparsedryaslichenbarren
pt10,2011,67.603095,-156.871357,2,0.314587251190998,0.314587251190998,0.319179642981079,0.375721909541391,0.36998141980379,0.381462399278993,205,sparsegraminoidsparsedryaslichenbarren
pt10,2013,67.603095,-156.871357,7,0.342601257364879,0.361951045998603,0.374572328953299,0.396297030946205,0.342901392732334,0.403573419165518,210,sparsegraminoidsparsedryaslichenbarren
pt10,2014,67.603095,-156.871357,7,0.298536899701868,0.310344827586207,0.385912543293853,0.385912543293853,0.242855925502483,0.407483915465391,207,sparsegraminoidsparsedryaslichenbarren
pt10,2015,67.603095,-156.871357,4,0.328439128914344,0.321776289715378,0.366984659313077,0.366984659313077,0.349771378936194,0.378011610805854,207,sparsegraminoidsparsedryaslichenbarren
pt10,2016,67.603095,-156.871357,12,0.303111897015889,0.300003924467608,0.315515305369859,0.342918631832885,0.297765097094697,0.390104799499631,210,sparsegraminoidsparsedryaslichenbarren
pt10,2017,67.603095,-156.871357,3,0.302492801485511,0.316760224538893,0.326832254019056,0.349349104904132,0.30292193384542,0.361939141754335,221,sparsegraminoidsparsedryaslichenbarren
pt10,2018,67.603095,-156.871357,2,0.388819566293077,0.388819566293077,0.393546485714931,0.393546485714931,0.383253278537037,0.395070577091673,221,sparsegraminoidsparsedryaslichenbarren
pt10,2019,67.603095,-156.871357,7,0.283171243802636,0.282594166624548,0.318802107676216,0.351049122959667,0.30545886593762,0.381992125781553,221,sparsegraminoidsparsedryaslichenbarren
pt10,2020,67.603095,-156.871357,8,0.322886973101744,0.315446242482702,0.376114268255627,0.376114268255627,0.291721203278103,0.408592886018608,221,sparsegraminoidsparsedryaslichenbarren
pt100,1999,67.577284,-156.840526,3,0.192873185161426,0.186582809224319,0.203895739447663,0.204576429478011,0.201806394510153,0.220829300065216,208,openEV ericaceousopenlichendryas
pt100,2000,67.577284,-156.840526,5,0.195040818912464,0.212442091330245,0.216132657766499,0.227644443230253,0.166808680319597,0.245184028838559,208,openEV ericaceousopenlichendryas
pt100,2002,67.577284,-156.840526,7,0.20548951983948,0.206210577389617,0.229252574255071,0.229252574255071,0.184990672757401,0.236474379987569,214,openEV ericaceousopenlichendryas
pt100,2004,67.577284,-156.840526,6,0.196827182640899,0.217039628333981,0.224351328919603,0.23115925446204,0.165971779550853,0.243808093324039,215,openEV ericaceousopenlichendryas
pt100,2005,67.577284,-156.840526,14,0.196419197525421,0.195279713832651,0.215559789049507,0.215559789049507,0.182163354022942,0.256253583106349,214,openEV ericaceousopenlichendryas
pt100,2006,67.577284,-156.840526,6,0.19085212932768,0.203495721074315,0.218819897377861,0.218819897377861,0.195370802234583,0.228701857424215,217,openEV ericaceousopenlichendryas
pt100,2007,67.577284,-156.840526,12,0.218493801799757,0.212429243367441,0.232419440095509,0.2380728315451,0.227755168514617,0.289214968316168,218,openEV ericaceousopenlichendryas
pt100,2008,67.577284,-156.840526,10,0.212195000383255,0.213264454310125,0.246812134242455,0.246812134242455,0.201437890740162,0.265921069172978,219,openEV ericaceousopenlichendryas
pt100,2009,67.577284,-156.840526,8,0.198312127146799,0.173113334116463,0.267736088208611,0.267736088208611,0.19064584094694,0.320424060375792,218,openEV ericaceousopenlichendryas
pt100,2010,67.577284,-156.840526,7,0.211323710102465,0.210852713178295,0.234537831695395,0.247965431273359,0.222170054674535,0.259567910515455,215,openEV ericaceousopenlichendryas
pt100,2011,67.577284,-156.840526,3,0.209503068415691,0.217845659163987,0.221416245717353,0.242817079969888,0.208449839101181,0.247280313161595,219,openEV ericaceousopenlichendryas
pt100,2012,67.577284,-156.840526,2,0.16507101002016,0.16507101002016,0.166528448951115,0.197647771264532,0.181111614109476,0.214183928419588,240,openEV ericaceousopenlichendryas
pt100,2013,67.577284,-156.840526,8,0.207689387373442,0.201658173887572,0.233470174850919,0.233470174850919,0.222002363376135,0.263366936514018,240,openEV ericaceousopenlichendryas
pt100,2014,67.577284,-156.840526,8,0.21112890239111,0.217118621974438,0.227261249640008,0.233807586935225,0.195839516623972,0.244537019864898,205,openEV ericaceousopenlichendryas
pt100,2015,67.577284,-156.840526,4,0.216855191295919,0.213000103168019,0.228080746798708,0.258301620187312,0.237747624223555,0.261193582119079,205,openEV ericaceousopenlichendryas
pt100,2016,67.577284,-156.840526,11,0.239695229428372,0.229844454018549,0.2666950233943,0.2666950233943,0.212996561729939,0.281900655199746,210,openEV ericaceousopenlichendryas
pt100,2017,67.577284,-156.840526,6,0.211137984331352,0.214353144049237,0.224097414222298,0.236943202687285,0.221890373370436,0.257364855401706,203,openEV ericaceousopenlichendryas
pt100,2018,67.577284,-156.840526,2,0.251320137211417,0.251320137211417,0.261998004709026,0.261998004709026,0.244929696137121,0.271624364881142,199,openEV ericaceousopenlichendryas
pt100,2019,67.577284,-156.840526,9,0.219719496529609,0.214974418446684,0.268355526742391,0.268355526742391,0.227751635071536,0.272277348470377,199,openEV ericaceousopenlichendryas
pt100,2020,67.577284,-156.840526,10,0.239773229305594,0.23821657917296,0.268693211498362,0.268693211498362,0.220594687756826,0.290530761995746,199,openEV ericaceousopenlichendryas
pt101,1999,67.577167,-156.839806,3,0.224932392289855,0.234882240611076,0.238570844386391,0.238570844386391,0.205760475158363,0.23949299533022,242,openEV ericaceousopenlichendryas
pt101,2000,67.577167,-156.839806,4,0.210299116786539,0.219480498547642,0.251317402803453,0.251317402803453,0.169267039662439,0.289730287771295,232,openEV ericaceousopenlichendryas
pt101,2002,67.577167,-156.839806,8,0.212384390244733,0.225118938031056,0.229352953682263,0.229352953682263,0.176846777865805,0.256408440347609,214,openEV ericaceousopenlichendryas
pt101,2004,67.577167,-156.839806,5,0.189490301749957,0.190184049079755,0.199182927850593,0.205250226555053,0.181077071083612,0.216355905711135,214,openEV ericaceousopenlichendryas
pt101,2005,67.577167,-156.839806,14,0.200627904747445,0.199085656723417,0.228008072066131,0.228008072066131,0.175796705913559,0.274149277958609,242,openEV ericaceousopenlichendryas
pt101,2006,67.577167,-156.839806,5,0.199242012638133,0.217943865370696,0.21799679192201,0.224019882342375,0.172427106053131,0.224260031283458,217,openEV ericaceousopenlichendryas
pt101,2007,67.577167,-156.839806,11,0.226990672298581,0.222173339199296,0.261170516066841,0.261170516066841,0.212808116700781,0.289374214109657,218,openEV ericaceousopenlichendryas
pt101,2008,67.577167,-156.839806,10,0.196124059837631,0.188398933987719,0.242531325493111,0.242531325493111,0.189596565469259,0.250208783514581,224,openEV ericaceousopenlichendryas
pt101,2009,67.577167,-156.839806,8,0.189046101463786,0.183972378540483,0.226889684442924,0.226889684442924,0.171072579645887,0.264489779489274,220,openEV ericaceousopenlichendryas
pt101,2010,67.577167,-156.839806,5,0.216512781652828,0.219893136046034,0.241485580206272,0.252515110222597,0.197122300223956,0.257669844959987,215,openEV ericaceousopenlichendryas
pt101,2011,67.577167,-156.839806,3,0.181236179015694,0.168539325842697,0.20458559221065,0.212644281541664,0.205677008100714,0.251687513983716,240,openEV ericaceousopenlichendryas
pt101,2013,67.577167,-156.839806,2,0.269384312703154,0.269384312703154,0.30715364972168,0.30715364972168,0.265984374056628,0.316595983976312,240,openEV ericaceousopenlichendryas
pt101,2014,67.577167,-156.839806,6,0.217176197048695,0.218802780637792,0.256085104119932,0.256085104119932,0.221510522916812,0.269588668613234,239,openEV ericaceousopenlichendryas
pt101,2016,67.577167,-156.839806,11,0.220792269294514,0.21463654271768,0.267289679265075,0.267289679265075,0.191916193521094,0.26988196745177,236,openEV ericaceousopenlichendryas
pt101,2017,67.577167,-156.839806,6,0.215229440168073,0.214246964426861,0.233193473284836,0.246932328486203,0.221125528338693,0.269481242317684,214,openEV ericaceousopenlichendryas
pt101,2018,67.577167,-156.839806,2,0.191220662419111,0.191220662419111,0.199059355809752,0.202790184507755,0.192991817769453,0.212588551246056,214,openEV ericaceousopenlichendryas
pt101,2019,67.577167,-156.839806,9,0.191984822992605,0.20074349456144,0.20484689772225,0.234155991071438,0.199233549344039,0.248772092402213,214,openEV ericaceousopenlichendryas
pt101,2020,67.577167,-156.839806,10,0.22435569212996,0.221388807996137,0.271915983902522,0.271915983902522,0.200502112817657,0.3074276404082,214,openEV ericaceousopenlichendryas
pt102,1999,67.576722,-156.840254,3,0.194482264788697,0.208955223880597,0.211094165767996,0.211094165767996,0.163193688831585,0.211628901239846,242,openEV ericaceousopenlichendryas
pt102,2000,67.576722,-156.840254,5,0.201991214708769,0.196447793326157,0.212115652988077,0.227452116531496,0.21371039112063,0.250919575493243,214,openEV ericaceousopenlichendryas
pt102,2002,67.576722,-156.840254,7,0.222148947806109,0.222312045270816,0.232527624309392,0.232527624309392,0.213645773034105,0.240028712121461,214,openEV ericaceousopenlichendryas
pt102,2004,67.576722,-156.840254,8,0.195986839261241,0.202475144576081,0.218893393833785,0.225650834146273,0.164330023010943,0.24964558786314,201,openEV ericaceousopenlichendryas
pt102,2005,67.576722,-156.840254,13,0.206843571739224,0.212264150943396,0.23255253757555,0.23255253757555,0.19333564940778,0.2403739502911,197,openEV ericaceousopenlichendryas
pt102,2006,67.576722,-156.840254,7,0.201833489844157,0.211474316210807,0.219654321576146,0.223165109485003,0.215549284387005,0.246302816326566,195,openEV ericaceousopenlichendryas
pt102,2007,67.576722,-156.840254,12,0.220684521872714,0.215854512473507,0.24222110189801,0.24222110189801,0.216258011024298,0.254479553818373,192,openEV ericaceousopenlichendryas
pt102,2008,67.576722,-156.840254,10,0.207343296801978,0.215722103635522,0.244996973191945,0.244996973191945,0.174655920258051,0.248416608022519,219,openEV ericaceousopenlichendryas
pt102,2009,67.576722,-156.840254,9,0.20306653163446,0.19744,0.233940593341627,0.233940593341627,0.187626143895873,0.240743013981563,217,openEV ericaceousopenlichendryas
pt102,2010,67.576722,-156.840254,7,0.208182785623427,0.219680350987151,0.225782479952863,0.2293934932827,0.221879708576491,0.24171181347042,205,openEV ericaceousopenlichendryas
pt102,2011,67.576722,-156.840254,3,0.226090156334501,0.231695085255767,0.237484674367815,0.237484674367815,0.207652375530357,0.242439885930188,187,openEV ericaceousopenlichendryas
pt102,2013,67.576722,-156.840254,8,0.20761074337043,0.202636216779823,0.232019276284642,0.23704559364967,0.213598231262916,0.247448109132992,240,openEV ericaceousopenlichendryas
pt102,2014,67.576722,-156.840254,8,0.212434105805825,0.221890138796983,0.228747531756617,0.228796891100679,0.192062218346416,0.238733823805264,197,openEV ericaceousopenlichendryas
pt102,2015,67.576722,-156.840254,4,0.189024026604694,0.187681226008662,0.196212558293343,0.221030509179657,0.209214673964016,0.223814641846714,197,openEV ericaceousopenlichendryas
pt102,2016,67.576722,-156.840254,12,0.214837352080663,0.223260588081129,0.23026621041895,0.23026621041895,0.199536787107768,0.24589214551925,200,openEV ericaceousopenlichendryas
pt102,2017,67.576722,-156.840254,7,0.215125775626029,0.210866752910737,0.228976832512187,0.235462846155441,0.231118103548158,0.256627050608175,196,openEV ericaceousopenlichendryas
pt102,2018,67.576722,-156.840254,2,0.227916351438117,0.227916351438117,0.229217863695068,0.236172855174228,0.234545964853038,0.237799745495417,193,openEV ericaceousopenlichendryas
pt102,2019,67.576722,-156.840254,10,0.212274768400758,0.202493661371013,0.262612953413113,0.262612953413113,0.221176382572524,0.270859717911225,193,openEV ericaceousopenlichendryas
pt102,2020,67.576722,-156.840254,9,0.21718696959116,0.215184894530511,0.237562137860101,0.237562137860101,0.210368971123537,0.264506057332589,193,openEV ericaceousopenlichendryas
pt103,1999,67.576908,-156.839931,3,0.211959556561101,0.213442325158946,0.214481003703309,0.214481003703309,0.208817070942939,0.214740673339399,242,openEV ericaceousopenlichendryas
pt103,2000,67.576908,-156.839931,5,0.209816966034529,0.207404608991311,0.219200515600007,0.243626028798454,0.217950292772819,0.266702746620967,212,openEV ericaceousopenlichendryas
pt103,2002,67.576908,-156.839931,7,0.23644656536146,0.231735159817352,0.267315802328421,0.267315802328421,0.236437561934869,0.274691654058948,210,openEV ericaceousopenlichendryas
pt103,2004,67.576908,-156.839931,5,0.206186407606868,0.202146690518784,0.22473680503555,0.242227157637555,0.220538799834009,0.254288200662381,206,openEV ericaceousopenlichendryas
pt103,2005,67.576908,-156.839931,13,0.216856098097953,0.219033232628399,0.24799444417419,0.24799444417419,0.206785280188129,0.266962780503312,197,openEV ericaceousopenlichendryas
pt103,2006,67.576908,-156.839931,5,0.222363934200547,0.20923473080695,0.258828227315644,0.258828227315644,0.19094826189911,0.276963127587885,203,openEV ericaceousopenlichendryas
pt103,2007,67.576908,-156.839931,11,0.237643724771693,0.238875044499822,0.259636363636364,0.2729929878883,0.228065023704011,0.306534478328248,212,openEV ericaceousopenlichendryas
pt103,2008,67.576908,-156.839931,10,0.238187544602832,0.241770197719548,0.268168459982242,0.268168459982242,0.219314931606189,0.300401003460744,210,openEV ericaceousopenlichendryas
pt103,2009,67.576908,-156.839931,9,0.223179885118348,0.228646027601641,0.258467437162484,0.258467437162484,0.194413368771569,0.274791076194955,212,openEV ericaceousopenlichendryas
pt103,2010,67.576908,-156.839931,6,0.235570283005225,0.225392923879983,0.2666076625603,0.277073710685171,0.253321248348225,0.286135234734586,212,openEV ericaceousopenlichendryas
pt103,2011,67.576908,-156.839931,3,0.245934308287114,0.254480286738351,0.261117151947163,0.261117151947163,0.220546269873624,0.269169297430112,188,openEV ericaceousopenlichendryas
pt103,2013,67.576908,-156.839931,8,0.213817087418293,0.213020154196536,0.237531157586266,0.242572104861934,0.225325471846583,0.256503269053506,196,openEV ericaceousopenlichendryas
pt103,2014,67.576908,-156.839931,8,0.235030589946414,0.231786617564374,0.271361067911075,0.271361067911075,0.201864248797389,0.291134222103283,196,openEV ericaceousopenlichendryas
pt103,2015,67.576908,-156.839931,4,0.232638887674112,0.231842455758022,0.239394753631528,0.269901887923415,0.250348303076422,0.287094088195419,196,openEV ericaceousopenlichendryas
pt103,2016,67.576908,-156.839931,12,0.225506651810164,0.223513296206582,0.248076429641745,0.250006260157664,0.219074039079844,0.270709734856437,199,openEV ericaceousopenlichendryas
pt103,2017,67.576908,-156.839931,8,0.235089285450759,0.231754363128005,0.266074453906046,0.266074453906046,0.237138241106876,0.285161853066415,196,openEV ericaceousopenlichendryas
pt103,2018,67.576908,-156.839931,2,0.290910059419367,0.290910059419367,0.293111637414161,0.299006423581431,0.296254451087939,0.301758396074924,193,openEV ericaceousopenlichendryas
pt103,2019,67.576908,-156.839931,10,0.230152717949392,0.232044058003866,0.267083405581518,0.267248102911787,0.228358838930872,0.281865957579951,193,openEV ericaceousopenlichendryas
pt103,2020,67.576908,-156.839931,9,0.225748409779093,0.231850442112865,0.241375817118792,0.242416359308657,0.201696196383811,0.273601602396327,193,openEV ericaceousopenlichendryas
pt104,1999,67.576617,-156.840239,3,0.194482264788697,0.208955223880597,0.211094165767996,0.211094165767996,0.163193688831585,0.211628901239846,242,openEV ericaceousopenlichendryas
pt104,2000,67.576617,-156.840239,5,0.201991214708769,0.196447793326157,0.212115652988077,0.227452116531496,0.21371039112063,0.250919575493243,214,openEV ericaceousopenlichendryas
pt104,2002,67.576617,-156.840239,7,0.222148947806109,0.222312045270816,0.232527624309392,0.232527624309392,0.213645773034105,0.240028712121461,214,openEV ericaceousopenlichendryas
pt104,2004,67.576617,-156.840239,8,0.195986839261241,0.202475144576081,0.218893393833785,0.225650834146273,0.164330023010943,0.24964558786314,201,openEV ericaceousopenlichendryas
pt104,2005,67.576617,-156.840239,13,0.206843571739224,0.212264150943396,0.23255253757555,0.23255253757555,0.19333564940778,0.2403739502911,197,openEV ericaceousopenlichendryas
pt104,2006,67.576617,-156.840239,7,0.201833489844157,0.211474316210807,0.219654321576146,0.223165109485003,0.215549284387005,0.246302816326566,195,openEV ericaceousopenlichendryas
pt104,2007,67.576617,-156.840239,12,0.220684521872714,0.215854512473507,0.24222110189801,0.24222110189801,0.216258011024298,0.254479553818373,192,openEV ericaceousopenlichendryas
pt104,2008,67.576617,-156.840239,10,0.207343296801978,0.215722103635522,0.244996973191945,0.244996973191945,0.174655920258051,0.248416608022519,219,openEV ericaceousopenlichendryas
pt104,2009,67.576617,-156.840239,9,0.20306653163446,0.19744,0.233940593341627,0.233940593341627,0.187626143895873,0.240743013981563,217,openEV ericaceousopenlichendryas
pt104,2010,67.576617,-156.840239,7,0.208182785623427,0.219680350987151,0.225782479952863,0.2293934932827,0.221879708576491,0.24171181347042,205,openEV ericaceousopenlichendryas
pt104,2011,67.576617,-156.840239,3,0.226090156334501,0.231695085255767,0.237484674367815,0.237484674367815,0.207652375530357,0.242439885930188,187,openEV ericaceousopenlichendryas
pt104,2013,67.576617,-156.840239,8,0.20761074337043,0.202636216779823,0.232019276284642,0.23704559364967,0.213598231262916,0.247448109132992,240,openEV ericaceousopenlichendryas
pt104,2014,67.576617,-156.840239,8,0.212434105805825,0.221890138796983,0.228747531756617,0.228796891100679,0.192062218346416,0.238733823805264,197,openEV ericaceousopenlichendryas
pt104,2015,67.576617,-156.840239,4,0.189024026604694,0.187681226008662,0.196212558293343,0.221030509179657,0.209214673964016,0.223814641846714,197,openEV ericaceousopenlichendryas
pt104,2016,67.576617,-156.840239,12,0.214837352080663,0.223260588081129,0.23026621041895,0.23026621041895,0.199536787107768,0.24589214551925,200,openEV ericaceousopenlichendryas
pt104,2017,67.576617,-156.840239,7,0.215125775626029,0.210866752910737,0.228976832512187,0.235462846155441,0.231118103548158,0.256627050608175,196,openEV ericaceousopenlichendryas
pt104,2018,67.576617,-156.840239,2,0.227916351438117,0.227916351438117,0.229217863695068,0.236172855174228,0.234545964853038,0.237799745495417,193,openEV ericaceousopenlichendryas
pt104,2019,67.576617,-156.840239,10,0.212274768400758,0.202493661371013,0.262612953413113,0.262612953413113,0.221176382572524,0.270859717911225,193,openEV ericaceousopenlichendryas
pt104,2020,67.576617,-156.840239,9,0.21718696959116,0.215184894530511,0.237562137860101,0.237562137860101,0.210368971123537,0.264506057332589,193,openEV ericaceousopenlichendryas
pt105,1999,67.576321,-156.839835,3,0.210609330177333,0.209039548022599,0.213587050708814,0.213587050708814,0.208119066334079,0.214727933472625,236,openEV ericaceousopenlichendryas
pt105,2000,67.576321,-156.839835,5,0.196200023030828,0.194239550403934,0.202710907179083,0.222111072409114,0.212801720003404,0.236442102130077,211,openEV ericaceousopenlichendryas
pt105,2002,67.576321,-156.839835,7,0.214335502356559,0.214740925464117,0.246337354430002,0.246337354430002,0.21782823187019,0.260162990776613,211,openEV ericaceousopenlichendryas
pt105,2004,67.576321,-156.839835,8,0.19418475742267,0.193049241170603,0.232608227893496,0.232608227893496,0.163032458062745,0.265317588209961,209,openEV ericaceousopenlichendryas
pt105,2005,67.576321,-156.839835,13,0.198884019980494,0.203518312809519,0.213226259996542,0.213985796358909,0.190577553876225,0.250612538739086,192,openEV ericaceousopenlichendryas
pt105,2006,67.576321,-156.839835,6,0.177813527406865,0.182394828158423,0.202530034141019,0.211188318617238,0.176240840141959,0.225514851372482,192,openEV ericaceousopenlichendryas
pt105,2007,67.576321,-156.839835,10,0.220410792275748,0.21740586214595,0.247349473800059,0.247900807380137,0.214358987881502,0.269543674238158,189,openEV ericaceousopenlichendryas
pt105,2008,67.576321,-156.839835,9,0.202766313426455,0.211234273782328,0.227399499338868,0.227399499338868,0.180076044694954,0.244056850224445,190,openEV ericaceousopenlichendryas
pt105,2009,67.576321,-156.839835,8,0.209566383921319,0.208104123312301,0.225874568252565,0.225874568252565,0.189623989926549,0.243611648447841,194,openEV ericaceousopenlichendryas
pt105,2010,67.576321,-156.839835,7,0.219433280731803,0.235011221545367,0.242478369732875,0.248130315466587,0.230125436834125,0.255785060383985,204,openEV ericaceousopenlichendryas
pt105,2011,67.576321,-156.839835,3,0.191611676132377,0.192040429564119,0.198845842410772,0.198845842410772,0.186936443420665,0.200946923525239,240,openEV ericaceousopenlichendryas
pt105,2013,67.576321,-156.839835,9,0.203992876105499,0.202437373053487,0.22888286084718,0.236682587163005,0.2129502556892,0.246662129756655,240,openEV ericaceousopenlichendryas
pt105,2014,67.576321,-156.839835,8,0.222662762261869,0.217137457364867,0.254515499362929,0.254515499362929,0.219851581698965,0.292443133574836,196,openEV ericaceousopenlichendryas
pt105,2015,67.576321,-156.839835,3,0.195903348524772,0.194219272703549,0.203520738815582,0.237809012985237,0.236969412785614,0.243544017961985,195,openEV ericaceousopenlichendryas
pt105,2016,67.576321,-156.839835,11,0.222041027036865,0.216402801240924,0.240391334730957,0.240391334730957,0.226998651898021,0.24884489296237,198,openEV ericaceousopenlichendryas
pt105,2017,67.576321,-156.839835,5,0.232037960366647,0.240235719346785,0.248370794121271,0.250978460781041,0.240418026819936,0.270032956700048,196,openEV ericaceousopenlichendryas
pt105,2018,67.576321,-156.839835,2,0.234265943265451,0.234265943265451,0.234400762119574,0.253332571498764,0.25316404793111,0.253501095066418,190,openEV ericaceousopenlichendryas
pt105,2019,67.576321,-156.839835,9,0.215542324189305,0.193923723335488,0.269613385986088,0.269613385986088,0.222707081413969,0.271779440014736,190,openEV ericaceousopenlichendryas
pt105,2020,67.576321,-156.839835,7,0.217804712340348,0.217695335694362,0.232983707838695,0.232983707838695,0.217177900777201,0.248425069408111,190,openEV ericaceousopenlichendryas
pt106,1999,67.575944,-156.83947,3,0.251369477534505,0.247820672478207,0.259472391376375,0.259472391376375,0.24390243902439,0.262385321100917,242,openEV ericaceousopenlichendryas
pt106,2000,67.575944,-156.83947,5,0.240430298999129,0.243677238057005,0.252846742111247,0.279789789454637,0.235295184359579,0.29881926541378,213,openEV ericaceousopenlichendryas
pt106,2002,67.575944,-156.83947,7,0.260142345929047,0.257797078562969,0.287356679521518,0.287356679521518,0.253994472456397,0.291231821295887,208,openEV ericaceousopenlichendryas
